sku,mfgn,qty,qtynj,qtyfl,price,map,mrp
37728,301097506,7,1,6,159.49,,
37730,301197506,8,5,3,121.79,,
37765,010-11442-00,40,9,31,89.99,,
37769,TM260-10F,0,0,0,1186.84,1499.00,
37775,010-11324-00,0,0,0,187.49,,
37776,010-11325-00,0,0,0,187.49,,
37777,010-11326-00,4,1,3,187.49,,
37779,010-11328-00,0,0,0,187.49,,
37791,"EFC-A4 BLACK",15,3,12,97.00,,
37792,"EFC-A5 BLACK",0,0,0,152.91,,
37793,"EFC-A6 BLACK",0,0,0,223.43,,
37809,242-BK,12,12,0,7.73,,
37811,130-BK,3,3,0,20.13,,
37812,405-BK,7,7,0,37.98,,
37982,MK212,0,0,0,758.72,,
37987,TLM150-01,4,2,2,220.14,,
38046,SC65,0,0,0,360.00,,
38047,DS16-P,10,8,2,19.69,,
38048,DS21A-P,11,4,7,22.50,,
38049,DS21B-P,12,4,8,22.50,,
38050,DS30-P,43,20,23,24.19,,
38051,DS40-P,19,6,13,27.56,,
38052,DS16-S,21,19,2,38.25,,
38053,DS21A-S,9,9,0,45.00,,
38054,DS21B-S,11,5,6,45.00,,
38055,DS30-S,12,2,10,56.25,,
38056,DS40-S,31,11,20,60.75,,
38072,1820,13,10,3,15.11,,
38177,DAC,3,2,1,35.00,,
38186,3022-BK,1,1,0,14.86,,
38309,T120,3,2,1,725.26,,
38312,T121,3,2,1,440.92,,
38317,T221,0,0,0,717.02,,
38318,T138,0,0,0,120.82,,
38320,T912,0,0,0,161.92,,
38323,T910,2,0,2,245.82,,
38324,T075-916,0,0,0,1429.93,,
38325,T070-916,0,0,0,762.35,,
38326,T061,9,4,5,453.29,,
38329,T10-471JB,3,0,3,82.32,,
38334,135200-701-999-12,27,26,1,19.43,,
38335,135000-701-999-12,10,5,5,13.19,,
38389,1854107,17,17,0,29.05,,
38390,1854108,5,2,3,39.94,,
38391,1854100,0,0,0,32.68,,
38392,1854101,3,2,1,25.41,,
38471,544K,0,0,0,30.38,,
38488,1150-F,9,9,0,51.08,,
38490,1151-F,11,4,7,29.81,,
38491,1152-F,4,4,0,21.43,,
38492,1132-F,8,5,3,20.21,,
38493,1190-F,14,6,8,48.68,,
38494,1135-F,14,9,5,19.20,,
38495,1006-F,9,5,4,18.08,,
38496,1060-W-F,15,3,12,25.24,,
38497,1062-W-F,12,6,6,62.08,,
38498,1064-W-F,13,7,6,41.39,,
38499,95-078-F,3,3,0,58.85,,
38500,95-072-F,0,0,0,105.12,,
38504,96-250-F,3,3,0,84.64,,
38505,96-258-F,25,13,12,62.25,,
38506,3200-F,0,0,0,241.99,,
38507,3400-F,3,2,1,363.04,,
38508,3600-F,0,0,0,380.89,,
38509,3800-F,0,0,0,432.61,,
38513,91-110-F,12,12,0,24.16,,
38514,3100-F,3,2,1,202.26,,
38515,3120-F,2,1,1,321.54,,
38516,2606W-F,18,10,8,21.61,,
38517,2608W-F,12,4,8,35.65,,
38518,2606P-F,13,8,5,21.61,,
38519,2608P-F,7,2,5,35.65,,
38547,B-60-12-CX,0,0,0,350.00,,
38548,B-60-20-CX,0,0,0,350.00,,
38572,"XP15L 0101",1,0,1,139.99,,
38574,EJ10000101,12,8,4,39.99,,
38575,HD50000101,8,3,5,194.99,,
38744,272,3,3,0,13.91,,
38746,428,6,6,0,11.88,,
38747,429,0,0,0,23.46,,
38748,388-BK,3,3,0,42.95,,
38819,010-11430-00,9,0,9,6.04,,
38853,ALM100-01,4,2,2,236.15,,
38855,MK5,0,0,0,649.39,,
38888,P7702101AJ,0,0,0,58.26,,
38953,32903,0,0,0,37.65,,
38954,42123,0,0,0,38.96,,
38955,16004-00,6,2,4,87.19,,
38956,22004,9,6,3,110.86,,
38957,40004,4,2,2,163.80,,
38962,07903-00,2,1,1,67.37,,
38963,08203-00,4,2,2,68.69,,
38964,32-47258-003,0,0,0,67.04,,
38965,32-47259-003,0,0,0,73.74,,
38966,32-47260-003,3,1,2,80.44,,
38967,32-47261-002,2,1,1,83.14,,
38968,26014,6,3,3,16.68,,
38969,36303,16,7,9,39.63,,
38970,36152,10,5,5,42.27,,
38971,28552,79,57,22,22.72,,
38972,28572,17,10,7,32.37,,
38973,28512,18,12,6,36.91,,
38975,57151,2,2,0,101.90,,
38976,10-24453-01,6,3,3,109.64,,
38979,64534,2,0,2,209.51,,
38980,64634,0,0,0,297.22,,
38981,10-24728-03,0,0,0,92.31,,
38982,10-13399-03,3,2,1,134.74,,
38983,10-13407-07,1,1,0,168.56,,
38984,10-13329-103,0,0,0,236.89,,
38985,80-47229-01,3,1,2,147.48,,
38986,80-47230-01,0,0,0,168.94,,
38987,80-47435-01,8,4,4,274.86,,
38988,80-47436-01,2,1,1,305.70,,
38995,RGB,0,0,0,13.13,,
38997,FC-4,5,4,1,14.99,,
39079,27575,5,5,0,230.57,399.99,
39082,A3120Z-11HAE,15,10,5,89.63,,
39083,A3120Z-31HAE,3,0,3,89.63,,
39086,P1120Z-11HAE,1,0,1,102.44,,
39087,P1120Z-31HAE,17,7,10,102.44,,
39090,LL-101,6,4,2,67.07,,
39091,55150A,38,26,12,17.71,,
39097,010-11441-00,0,0,0,29.99,,
39098,010-11441-01,0,0,0,22.49,,
39105,F05848,11,10,1,15.65,,
39106,F07674,0,0,0,14.30,,
39107,F05343,22,9,13,12.47,,
39108,F05351,0,0,0,11.65,,
39109,F05352,18,18,0,8.52,,
39111,F14200,19,12,7,22.61,,
39114,F14086,0,0,0,14.60,,
39115,F18804,6,2,4,65.51,,
39132,0063DP5PLB,9,3,6,15.09,,
39135,OT-0542VEL15-HD,5,2,3,616.06,,
39138,OT-0551VEL186,0,0,0,499.99,,
39140,0063DP6PLB,9,5,4,19.31,,
39141,0063DP7PLB,9,5,4,27.03,,
39142,0063DP8PLB,6,5,1,34.11,,
39143,0063009PLB,0,0,0,58.28,,
39144,0065DP4PLB,0,0,0,35.47,,
39145,0065DP5PLB,15,5,10,44.97,,
39146,0065DP6PLB,7,2,5,55.44,,
39147,0065DP7PLB,5,2,3,64.59,,
39148,0066DP1PLB,7,0,7,15.35,,
39149,0066DP2PLB,4,2,2,29.55,,
39150,0066DP3PLB,0,0,0,41.97,,
39151,0066DP4PLB,12,5,7,54.89,,
39153,0076DP5PLB,8,3,5,10.35,,
39154,0076DP6PLB,8,5,3,12.76,,
39155,0076DP7PLB,12,5,7,19.52,,
39156,0076DP8PLB,18,4,14,26.79,,
39157,0076009PLB,0,0,0,33.44,,
39161,0086DP3PLB,10,4,6,16.40,,
39162,0086DP4PLB,8,3,5,21.48,,
39163,0086DP5PLB,0,0,0,35.43,,
39164,0086006PLB,4,1,3,40.39,,
39167,0322DP4PLB,4,4,0,24.99,,
39168,0322DP5PLB,10,5,5,25.81,,
39169,0322DP6PLB,10,6,4,35.20,,
39170,0322DP7PLB,5,2,3,53.11,,
39171,0322DP8PLB,5,2,3,64.60,,
39172,0322009PLB,4,2,2,79.84,,
39173,0328DP4,21,10,11,3.13,,
39174,0328DP4A,8,2,6,4.94,,
39175,0328DP5,16,6,10,3.47,,
39176,0328DP6,11,5,6,3.76,,
39177,0328DP6A,13,3,10,3.54,,
39178,0328DP8,12,5,7,6.01,,
39179,0350004DPC,7,2,5,21.10,,
39180,0350004DPP,5,4,1,21.52,,
39181,0350005DPC,3,1,2,34.71,,
39182,0350005DPP,1,1,0,30.84,,
39183,0350006DPC,9,5,4,45.53,,
39184,0350006DPP,5,0,5,40.60,,
39186,0350007DPP,6,4,2,48.17,,
39187,0350008DPC,9,5,4,67.49,,
39188,0350008DPP,8,4,4,61.92,,
39189,035006ADPC,5,1,4,45.53,,
39190,035006ADPP,2,2,0,40.60,,
39195,0493004PLB,3,2,1,207.68,,
39196,0493005PLB,4,1,3,224.69,,
39197,0493006PLB,7,3,4,314.23,,
39198,0493007PLB,3,2,1,317.44,,
39199,0493008PLB,5,3,2,500.34,,
39200,0493009PLB,8,4,4,620.69,,
39201,0493010PLB,0,0,0,643.35,,
39202,0714DP1PLB,9,4,5,24.08,,
39203,0805005PLB,8,5,3,106.28,,
39204,0805006PLB,7,3,4,145.88,,
39205,0805007PLB,5,1,4,182.00,,
39206,0805008PLB,5,3,2,226.33,,
39207,0805009PLB,2,2,0,387.86,,
39208,0805010PLB,0,0,0,598.38,,
39211,1310DP0CHR,5,1,4,30.67,,
39212,"EFC-5 BLACK",0,0,0,48.08,,
39271,010-11526-00,0,0,0,10.99,,
39306,010-11270-00,0,0,0,17.49,,
39313,MR652C,5,2,3,80.59,144.99,
39314,MR752C,8,4,4,92.75,144.99,
39318,MRANT10,22,16,6,2.41,34.99,
39325,010-10856-20,0,0,0,12.99,,
39328,010-10854-21,0,0,0,8.24,,
39331,2104-F,0,0,0,176.92,,
39332,2105-F,0,0,0,212.31,,
39336,96-252-F,0,0,0,110.31,,
39341,ELB-CM-CF,2,0,2,32.02,,
39350,010-11478-01,8,0,8,8.24,,
39351,010-11478-02,0,0,0,16.49,,
39354,T060,7,1,6,407.96,,
39399,ZDIGUSBNMEA,10,2,8,56.63,,
39400,ZDIGHSC100,4,2,2,297.47,,
39410,27620,17,5,12,71.29,114.99,
39411,27670,9,4,5,65.56,109.99,
39415,13109,8,2,6,46.82,,
39418,13311,14,9,5,57.16,,
39419,13511,9,7,2,59.31,,
39420,27660,0,0,0,76.67,124.99,
39437,1082DP3WHT,10,3,7,37.13,,
39472,SP-70-8,0,0,0,3499.30,,
39473,SP-70-7,0,0,0,3359.30,,
39474,SP-80-8,0,0,0,3499.30,,
39475,SP-80-7,0,0,0,3359.30,,
39495,CO-CO1224T,3,2,1,168.10,,
39576,P7810500AJ,7,7,0,13.56,,
39577,P7810300AJ,16,16,0,12.31,,
39579,P7160901AJ,4,0,4,50.21,,
39580,P7837200AJ,0,0,0,12.31,,
39582,P7811700AJ,0,0,0,41.54,,
39585,P5591000AJ,0,0,0,11.83,,
39587,P7837300AJ,0,0,0,19.71,,
39590,P7816100AJ,0,0,0,19.71,,
39593,585-RAM-MNT,0,0,0,52.73,,
39600,YBP-0101,17,5,12,21.39,,34.98
39601,YBP-0202,16,7,9,12.66,,19.98
39602,251,97,42,55,5.69,,9.98
39627,1148,13,13,0,9.83,,
39628,S-0500,37,0,37,2.53,,
39629,S-0501,13,6,7,2.40,,
39641,1902300,10,10,0,501.32,,
39642,1902305,7,3,4,591.45,,
39643,1902310,9,5,4,777.06,,
39650,1904040,0,0,0,28.74,,
39651,1904045,2,2,0,107.81,,
39652,1907024,0,0,0,387.05,,
39653,1903020,1,1,0,28.74,,
39654,1903030,1,1,0,35.93,,
39655,1903031,12,10,2,35.93,,
39656,1907070,17,15,2,43.12,,
39694,720073-2,11,1,10,44.84,,
39695,720073-3,4,4,0,51.74,,
39696,720074-1,11,6,5,22.72,,
39699,407860-1,150,68,82,114.66,,
39708,710226-1,4,0,4,112.90,,
39711,2215392,3,3,0,25.15,,
39712,2215396,2,2,0,32.34,,
39713,2250122,11,9,2,17.96,,
39715,011-5540-7,6,0,6,8.60,,
39718,011-2540-7,8,4,4,8.60,,
39744,1865022,23,7,16,23.96,,
39749,1810220,6,3,3,58.11,,
39767,1823155,1340,978,362,108.92,,
39777,010-11572-00,0,0,0,1612.49,,
39778,010-11573-00,0,0,0,2699.99,,
39782,010-11156-30,5,5,0,29.99,,
39783,010-11156-31,3,2,1,52.49,,
39784,010-11156-32,0,0,0,74.99,,
39785,29310,9,5,4,50.14,,
39786,29210,11,3,8,59.13,,
39788,MR60B,14,3,11,43.49,79.99,
39791,010-11053-30,0,0,0,749.99,,
39793,010-11057-30,3,1,2,67.49,,
39795,010-11532-00,6,2,4,14.99,,
39796,010-11533-00,11,6,5,37.49,,
39797,010-11056-00,0,0,0,67.49,,
39798,010-11170-01,170,46,124,1.49,,
39803,CVS-1410,0,0,0,1679.30,,
39808,500/50/200ST-CX,0,0,0,280.00,,
39809,B-164-0-CX,0,0,0,1120.00,,
39810,B-164-12-CX,0,0,0,1120.00,,
39811,B-164-20-CX,0,0,0,1120.00,,
39822,B-60-12-ES,0,0,0,350.00,,
39823,B-60-20-ES,2,1,1,224.99,,
39836,09-1027B-1,0,0,0,27.74,,
39837,09-808B-1,0,0,0,21.80,,
39838,09-810B-1,0,0,0,22.72,,
39839,09-1028BT-1,8,4,4,30.38,,
39840,09-1026B-1,0,0,0,20.80,,
39843,61123,2,1,1,76.62,,
39845,43210-0001,0,0,0,768.16,,
39846,50410-1201,4,3,1,486.51,,
39918,68010,1,1,0,189.99,,
39929,68200,2,2,0,599.99,,
39936,68510,1,1,0,49.99,,
39938,68520,5,3,2,79.99,,
39940,68530,1,1,0,89.99,,
39943,GP1056,0,0,0,327.26,,
39944,GP2056,0,0,0,327.26,,
39945,PP5056,0,0,0,370.90,,
39946,GP1057,0,0,0,327.26,,
39947,GP2057,0,0,0,327.26,,
39948,PP5057,0,0,0,370.90,,
39949,GP2055,0,0,0,327.26,,
39950,PP5055,0,0,0,370.90,,
39979,GP1032,0,0,0,363.62,,
39980,GP2032,0,0,0,363.62,,
39981,PP5032,0,0,0,399.99,,
39982,GP1034,0,0,0,363.62,,
39983,GP2034,0,0,0,363.62,,
39984,PP5034,0,0,0,399.99,,
39991,GP1080,0,0,0,370.90,,
39992,GP1081,0,0,0,385.44,,
39993,GP2080,0,0,0,370.90,,
39994,GP2081,0,0,0,385.44,,
40002,68720,2,2,0,29.99,,
40007,68630,3,1,2,29.99,,
40008,68650,2,0,2,124.99,,
40009,68660,1,1,0,99.99,,
40012,67500,1,1,0,54.99,,
40016,967-18BL,3,3,0,79.99,,
40017,969ST-18,8,0,8,99.99,,
40074,010-C1048-20,0,0,0,97.49,,
40088,2106,0,0,0,751.64,,
40089,2116,2,2,0,821.98,,
40120,SM81,9,4,5,14.12,,
40169,TX3916SL/SL,0,0,0,875.77,,
40175,L006UCL040ABA,0,0,0,2294.44,,
40176,L006UCL040ABB,0,0,0,2163.33,,
40177,L004U00741AME,0,0,0,3080.77,,
40178,L004U00741AM3,0,0,0,2818.89,,
40179,L006U00741AME,0,0,0,3343.33,,
40180,L006U00741AM5,0,0,0,3047.25,,
40181,L008U00741AMD,0,0,0,3527.17,,
40182,L008U00741AM5,0,0,0,3343.33,,
40183,L004US0241AME,0,0,0,4019.78,,
40184,L004US0241AM3,0,0,0,3783.70,,
40185,L006US0241AMD,0,0,0,4279.12,,
40186,L006US0241AM5,0,0,0,4040.22,,
40187,L008US0241AME,0,0,0,4489.13,,
40188,L008US0241AM4,0,0,0,4296.74,,
40189,1017759,0,0,0,144.17,,
40190,1031221,0,0,0,236.25,,
40334,813-1000-UL,4,1,3,151.97,,
40335,813-1500-UL,7,3,4,221.20,,
40336,813-3000-UL,10,3,7,488.65,,
40337,813-5000-UL,10,6,4,699.00,,
40367,010-11029-02,0,0,0,10.99,,
40368,010-11666-00,0,0,0,15.41,,
40413,V11-0809BBK50-2,4,1,3,206.63,,
40414,V11-0809BWK50-2,0,0,0,225.24,,
40415,V11-2423BBK50-2,6,4,2,422.85,,
40416,V11-2423BBK70-2,7,2,5,505.72,,
40417,V11-3426BBK70-2,2,0,2,588.33,,
40418,V11-3447BBK50-2,5,2,3,304.24,,
40419,V11-3447BWK50-2,3,2,1,307.85,,
40420,V11-4135BKA30-3,4,1,3,218.10,,
40421,V11-9795BBK50D-2,8,3,5,333.21,,
40422,V11-9811WCM70-2,5,2,3,466.14,,
40437,FPM100-01,5,2,3,356.22,,
40524,15098-001,0,0,0,59.53,,
40568,010-11677-00,0,0,0,14.99,,
40569,010-11679-00,0,0,0,6.99,,
40571,010-10249-20,295,195,100,74.99,,
40572,010-11615-00,0,0,0,18.75,,
40574,010-11676-00,22,10,12,22.49,,
40575,010-11682-00,0,0,0,8.24,,
40579,2155,1,0,1,22.27,,
40580,4018,79,20,59,6.33,,
40581,5060,49,20,29,5.18,,
40582,5061,23,16,7,7.34,,
40583,5063,73,31,42,3.87,,
40584,5064,84,33,51,3.62,,
40585,5065,503,203,300,6.13,,
40586,5250,72,42,30,5.39,,
40587,5251,69,35,34,5.39,,
40588,5252,31,21,10,5.39,,
40589,5253,58,23,35,5.39,,
40590,5254,60,35,25,5.39,,
40591,5255,35,10,25,5.39,,
40592,5256,35,20,15,5.39,,
40593,5257,39,22,17,5.39,,
40594,5258,31,15,16,5.39,,
40595,5259,10,6,4,5.39,,
40596,5260,15,8,7,5.39,,
40597,7049,33,28,5,94.18,,
40598,7149,25,9,16,94.18,,
40599,7720,47,20,27,28.92,,
40600,7721,31,10,21,28.92,,
40601,7748,29,12,17,123.10,,
40605,8100,3,1,2,376.14,,
40606,8101,7,4,3,449.52,,
40607,8102,7,3,4,484.10,,
40608,7080,13,4,9,45.49,,
40609,7081,16,6,10,45.49,,
40610,7082,10,0,10,45.49,,
40611,7083,27,5,22,45.49,,
40612,7084,39,5,34,45.49,,
40613,7085,8,0,8,45.49,,
40614,7086,17,5,12,45.49,,
40627,7087,22,0,22,45.49,,
40628,7088,9,4,5,45.49,,
40629,7089,11,5,6,45.49,,
40631,7180,33,11,22,45.49,,
40632,7181,175,39,136,45.49,,
40633,7182,182,37,145,45.49,,
40634,7183,171,49,122,45.49,,
40635,7184,372,116,256,45.49,,
40636,7185,71,15,56,45.49,,
40637,7186,142,36,106,45.49,,
40638,7187,88,21,67,45.49,,
40640,7188,51,22,29,45.49,,
40641,7189,21,10,11,45.49,,
40643,7506,46,30,16,53.01,,
40644,7507,24,22,2,59.65,,
40645,7508,9,3,6,66.29,,
40752,T10-540,21,0,21,65.00,,
40787,F14087,4,0,4,17.54,,
40789,F16777,0,0,0,16.23,,
40790,F18816,10,6,4,91.71,,
40794,F103745,0,0,0,47.06,,
40797,SST-110,4,2,2,307.30,,
40798,TM200-30,0,0,0,77.00,,
40799,TS200-30,5,2,3,118.07,,
40808,229-BK,8,8,0,14.91,,
40809,239-BK,5,5,0,35.08,,
40810,260,0,0,0,17.65,,
40811,279,8,8,0,12.98,,
40812,349-BK,22,22,0,13.63,,
40813,469,7,7,0,25.89,,
40814,470,5,5,0,36.00,,
40817,476,0,0,0,18.04,,
40820,479,15,15,0,13.71,,
40822,720057-1,197,188,9,13.48,,
40832,ZDIGAIS100,4,2,2,247.88,,
40833,ZDIGAISNET,2,1,1,734.96,,
40840,PT-0-3PSI-01,3,1,2,156.10,,
40841,PT-0-5PSI-01,0,0,0,156.10,,
40844,T137,0,0,0,120.82,,
40845,TA065,29,10,19,29.82,,
40846,TA100,5,2,3,68.17,,
40848,TA101,0,0,0,29.82,,
40849,TA118,0,0,0,68.17,,
40851,C5-A,3,2,1,147.36,,
40852,TA119,8,8,0,59.65,,
40856,TA122,8,5,3,89.48,,
40857,TA125,10,4,6,68.17,,
40858,TA900,4,2,2,34.08,,
40860,T005,3,0,3,76.69,,
40867,TA070,8,4,4,29.82,,
40922,10222-211D,33,12,21,77.16,,
40932,013-00005-00,0,0,0,1.26,,
41034,MMB-97,11,5,6,11.72,,
41046,854-2022-01,0,0,0,57.10,,
41047,808-9003,0,0,0,30.65,,
41048,809-0940,11,6,5,23.68,,
41049,809-0942,0,0,0,35.25,,
41056,101075,11,7,4,85.76,,137.99
41057,101076,13,5,8,84.51,,135.89
41058,101077,0,0,0,84.31,,134.69
41059,101078,13,6,7,33.16,,54.49
41060,101079,5,2,3,34.27,,56.59
41061,101080,5,2,3,36.95,,60.69
41062,101081,10,4,6,108.17,,121.19
41063,101082,6,3,3,114.14,,128.59
41065,101084,20,3,17,13.66,,23.89
41066,101085,12,5,7,13.66,,23.89
41067,101086,7,4,3,13.40,,23.39
41070,1031219,0,0,0,327.78,,
41071,1031482,0,0,0,327.78,,
41092,S-0233,6,2,4,10.11,,
41094,808-0915,4,3,1,62.84,,
41142,63110,10,6,4,265.90,,346.99
41143,63115,11,7,4,332.05,,432.99
41144,63120,9,6,3,413.86,,539.99
41145,63130,15,15,0,505.97,,659.99
41146,63140,29,11,18,544.22,,709.99
41147,63150,18,7,11,696.80,,908.99
41148,63160,13,3,10,860.68,,1122.99
41149,63170,17,7,10,557.34,,726.99
41150,63180,9,4,5,873.07,,1138.99
41166,HRCFF612V,2,2,0,961.18,1307.20,
41167,HRCFF812V,2,2,0,931.58,1307.20,
41198,PTM-R1-1,0,0,0,1628.29,,
41199,IPG100-01,3,1,2,636.39,,
41203,010-00957-00,2,1,1,562.49,,
41207,010-C1062-20,7,2,5,112.49,,
41208,010-C1063-20,0,0,0,112.49,,
41211,010-C0884-20,0,0,0,119.99,,
41213,010-C1062-00,0,0,0,262.49,,
41214,010-C1063-00,0,0,0,262.49,,
41292,DS-MULTI,13,12,1,57.38,,
41295,F40-0030BKA-1,6,0,6,33.71,,
41297,RK-0001PB,7,5,2,95.77,,
41300,010-C1064-00,0,0,0,187.49,,
41301,010-C1064-20,0,0,0,97.49,,
41326,010-11131-10,0,0,0,27.49,,
41331,701S-00616,0,0,0,231.49,,
41333,701S-00608,18,6,12,71.14,,
41335,711S-00609,0,0,0,304.65,,
41376,2401K,15,15,0,31.25,,
41377,2402K,0,0,0,38.53,,
41420,ZDIGAIS100USB,5,3,2,247.88,,
41421,MS-RA200MP,8,4,4,13.99,,
41450,23121,7,3,4,115.18,,
41451,23122,2,2,0,131.63,,
41452,23124,7,4,3,123.47,,
41453,23123,4,3,1,149.25,,
41454,23125,0,0,0,202.40,,
41455,23126,0,0,0,181.25,,
41489,HS-01,0,0,0,489.38,,
41490,SPH-SYSTEM-W,0,0,0,526.76,,
41506,10009,11,4,7,62.26,,
41507,10012,5,5,0,124.64,,
41509,10027,23,12,11,74.22,,
41510,10028,6,6,0,139.46,,
41511,10036,123,33,90,33.32,,
41512,10002,16,14,2,64.57,,
41519,10035,38,35,3,23.44,,
41521,10050,17,2,15,32.83,,
41522,10051,14,11,3,32.83,,
41523,10055,28,18,10,65.30,,
41524,10001,21,8,13,42.84,,
41525,11031,17,13,4,18.56,,
41526,11032,20,14,6,30.88,,
41527,854-2019-01,0,0,0,189.67,,
41528,12427,12,5,7,80.19,,
41529,12428,7,2,5,151.97,,
41533,31991,0,0,0,90.45,,
41534,30991,0,0,0,92.16,,
41535,32991,0,0,0,98.03,,
41544,31001,10,10,0,70.31,,
41545,31011,10,10,0,73.84,,
41578,81783,2,0,2,700.00,,
41590,GP1055,0,0,0,327.26,,
41638,DCR100-01,1,0,1,316.19,,
41639,DST110-01,0,0,0,396.24,,
41646,FDEBSN010000A00,1,0,1,105.15,,
41647,FDEBSN015000A00,2,0,2,103.45,,
41648,FDEBSN020000A00,1,1,0,131.03,,
41655,HRC101012V,1,0,1,2249.43,3167.20,
41656,HRC101012VLP,0,0,0,2328.82,3167.20,
41658,P104370,3,0,3,41.60,,
41659,P104371,4,0,4,55.99,,
41660,P102981,0,0,0,1067.50,,
41661,P103864,2,1,1,52.14,,
41704,22209,13,8,5,61.43,,
41711,96-264-F,18,14,4,82.39,,
41712,96-288-F,10,6,4,29.84,,
41727,53502,0,0,0,64.51,164.99,
41737,102,7,2,5,62.67,,
41738,104,1,1,0,126.67,,
41739,105,0,0,0,76.00,,
41740,106,0,0,0,183.53,,
41741,108,2,2,0,77.33,,
41763,BF30,0,0,0,79.17,117.00,
41765,C30253,10,5,5,208.27,307.80,
41766,C30503,0,0,0,282.56,417.60,
41767,A1001,9,6,3,13.40,19.80,
41783,82044,0,0,0,33.53,,
41784,82004,0,0,0,27.57,,
41806,103,0,0,0,7.44,,
41810,101-BK,24,24,0,8.46,,
41814,010-11654-00,0,0,0,51.99,,
41815,010-11654-01,0,0,0,51.99,,
41818,010-11654-04,0,0,0,64.99,,
41819,010-11654-05,0,0,0,10.49,,
41820,0348DP5PLB,5,0,5,56.27,,
41827,SB-8-5,9,6,3,24.19,,
41828,SB-8-10,7,3,4,36.00,,
41829,SB-2G,15,6,9,10.40,,
41843,010-11602-00,0,0,0,31.99,,
41844,010-11734-20,47,21,26,5.99,,
41847,BPKT0801,0,0,0,1250.00,,
41849,RST755,0,0,0,133.06,,
41850,090-1100-4,0,0,0,172.00,,
41851,090-2100-4,0,0,0,172.00,,
41854,NBE100-01,12,5,7,316.19,,
41861,010-11598-00,2,2,0,22.19,,
41864,010-11733-00,0,0,0,11.99,,
41865,010-11600-00,7,7,0,29.99,,
41869,135600-701-999-12,2,1,1,17.00,,
41870,135400-701-999-12,17,10,7,14.07,,
41881,010-10856-30,0,0,0,19.49,,
41887,1710ST-14-KIT,4,2,2,429.99,,
41889,P104809,2,0,2,41.67,,
41890,P104810,0,0,0,41.67,,
41891,SDD-110,0,0,0,328.30,,
41981,MEK-4,5,2,3,36.82,,
42009,T222,0,0,0,1784.33,,
42027,341-BK,1,1,0,9.09,,
42029,9601DP,5,0,5,41.03,,
42040,RH5365,3,0,3,116.35,,
42041,RH5367V,0,0,0,116.35,,
42042,RH5369H,4,4,0,116.35,,
42045,010-11054-00,3,0,3,374.99,,
42068,FFM100-01,5,3,2,356.22,,
42083,010-C1066-20,0,0,0,112.49,,
42084,010-C1067-20,0,0,0,164.99,,
42086,309299,37,14,23,39.07,,
42087,309199,41,15,26,28.29,,
42089,309099,0,0,0,28.29,,
42090,315299,5,3,2,42.13,,
42091,314299,5,3,2,32.34,,
42092,312299,7,5,2,38.28,,
42093,311299,23,10,13,27.78,,
42094,310299,10,6,4,27.78,,
42095,317899,15,6,9,74.33,,
42096,316899,12,4,8,70.51,,
42097,317999,6,2,4,44.22,,
42098,316999,6,3,3,44.22,,
42099,319899,3,0,3,38.28,,
42100,318899,5,3,2,36.31,,
42101,319999,5,2,3,38.28,,
42102,318999,4,0,4,36.31,,
42105,BP-150BSY-320-1,4,2,2,99.88,,
42123,WIF-RK30880-E,0,0,0,220.14,,
42375,CVS2500A,7,4,3,85.35,,
42376,FNB-110LI,4,2,2,33.75,,
42425,1355946,1,1,0,450.56,,
42426,1355947,4,3,1,495.62,,
42429,1355956,8,3,5,585.74,,
42430,1355957,4,2,2,630.79,,
42432,1355970,7,4,3,675.85,,
42433,1355971,3,1,2,720.90,,
42476,720073-5,10,6,4,48.29,,
42496,199119,44,30,14,102.20,,
42516,44411-0045,9,4,5,47.36,,
42517,44411-1045,16,6,10,54.69,,
42518,44411-2045,11,5,6,59.41,,
42530,32601-0092,10,6,4,157.02,,
42586,1810141,0,0,0,458.12,,
42594,MS6007WR,22,9,13,45.07,,
42595,MSX60RVR,7,7,0,72.20,,
42616,30573-0003,18,8,10,66.65,,
42617,121,4,2,2,197.33,,
42621,09-24652-02-CN,0,0,0,15.85,,
42622,09-24652-04-CN,0,0,0,19.26,,
42623,09-24653-02-CN,4,3,1,20.86,,
42624,10-24516-03,2,0,2,179.67,,
42625,10-24727-03,0,0,0,187.72,,
42627,80-47508-01,0,0,0,93.85,,
42628,80-47508-02,0,0,0,99.22,,
42630,10-13373-07,0,0,0,300.35,,
42631,09-701B-1,0,0,0,23.11,,
42632,09-702B-1,0,0,0,23.78,,
42634,09-704BT-1,0,0,0,34.35,,
42636,01604-00,3,2,1,125.49,,
42637,01674-001,0,0,0,124.17,,
42638,02204-00,4,2,2,138.70,,
42639,02274-001,2,2,0,137.38,,
42642,A10-114,0,0,0,177.80,,
42648,7420CR,13,6,7,30.12,,
42649,12VPK,7,3,4,14.87,,
42650,6083CR,0,0,0,79.90,,
42653,305CRCN,29,12,17,28.21,,
42655,303SSEL-B,58,29,29,82.84,,
42656,301EL-B,31,14,17,53.40,,
42657,199117,19,13,6,82.14,,
42658,305CRR,0,0,0,29.72,,
42664,153AY,18,13,5,165.27,,
42665,157AY,6,4,2,152.92,,
42668,806-1206-01,0,0,0,396.91,,
42669,806-1210-01,0,0,0,526.24,,
42670,806-1220-01,0,0,0,766.23,,
42673,806-1870,0,0,0,1152.23,,
42690,121A,11,11,0,103.42,,
42693,111A,0,0,0,131.48,,
